region,lo,sex,grp,det,yr,n
South East,50,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,706
South East,50,Female,Mixed,White and Asian,2011,699
South East,50,Female,Mixed,White and Black African,2011,318
South East,50,Female,Mixed,White and Black Caribbean,2011,542
South East,50,Female,Other,Any other ethnic group,2011,880
South East,50,Female,Other,Arab,2011,307
South East,50,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,252595
South East,50,Female,White,Gypsy or Irish Traveller,2011,406
South East,50,Female,White,Irish,2011,2916
South East,50,Female,White,Other White,2011,10726
South East,50,Male,Asian,Bangladeshi,2011,629
South East,50,Male,Asian,Chinese,2011,1409
South East,50,Male,Asian,Indian,2011,3989
South East,50,Male,Asian,Other Asian,2011,2433
South East,50,Male,Asian,Pakistani,2011,1912
South East,50,Male,Black,African,2011,1686
South East,50,Male,Black,Caribbean,2011,1587
South East,50,Male,Black,Other Black,2011,326
South East,50,Male,Mixed,Other Mixed or Multiple ethnic groups,2011,513
South East,50,Male,Mixed,White and Asian,2011,752
South East,50,Male,Mixed,White and Black African,2011,321
South East,50,Male,Mixed,White and Black Caribbean,2011,582
South East,50,Male,Other,Any other ethnic group,2011,997
South East,50,Male,Other,Arab,2011,518
South East,50,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,253669
South East,50,Male,White,Gypsy or Irish Traveller,2011,394
South East,50,Male,White,Irish,2011,2875
South East,50,Male,White,Other White,2011,8286
South East,55,Female,Asian,Bangladeshi,2011,268
South East,55,Female,Asian,Chinese,2011,1537
South East,55,Female,Asian,Indian,2011,3270
South East,55,Female,Asian,Other Asian,2011,2507
South East,55,Female,Asian,Pakistani,2011,1482
South East,55,Female,Black,African,2011,898
South East,55,Female,Black,Caribbean,2011,948
South East,55,Female,Black,Other Black,2011,207
South East,55,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,469
South East,55,Female,Mixed,White and Asian,2011,504
South East,55,Female,Mixed,White and Black African,2011,197
South East,55,Female,Mixed,White and Black Caribbean,2011,305
South East,55,Female,Other,Any other ethnic group,2011,700
South East,55,Female,Other,Arab,2011,218
South East,55,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,225604
South East,55,Female,White,Gypsy or Irish Traveller,2011,271
South East,55,Female,White,Irish,2011,2964
South East,55,Female,White,Other White,2011,8330
South East,55,Male,Asian,Bangladeshi,2011,280
South East,55,Male,Asian,Chinese,2011,1089
South East,55,Male,Asian,Indian,2011,3470
South East,55,Male,Asian,Other Asian,2011,1818
South East,55,Male,Asian,Pakistani,2011,1692
South East,55,Male,Black,African,2011,905
South East,55,Male,Black,Caribbean,2011,851
South East,55,Male,Black,Other Black,2011,168
South East,55,Male,Mixed,Other Mixed or Multiple ethnic groups,2011,417
South East,55,Male,Mixed,White and Asian,2011,480
South East,55,Male,Mixed,White and Black African,2011,201
South East,55,Male,Mixed,White and Black Caribbean,2011,321
South East,55,Male,Other,Any other ethnic group,2011,794
South East,55,Male,Other,Arab,2011,429
South East,55,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,223204
South East,55,Male,White,Gypsy or Irish Traveller,2011,276
South East,55,Male,White,Irish,2011,2730
South East,55,Male,White,Other White,2011,5961
South East,60,Female,Asian,Bangladeshi,2011,206
South East,60,Female,Asian,Chinese,2011,1121
South East,60,Female,Asian,Indian,2011,2583
South East,60,Female,Asian,Other Asian,2011,2171
South East,60,Female,Asian,Pakistani,2011,965
South East,60,Female,Black,African,2011,521
South East,60,Female,Black,Caribbean,2011,683
South East,60,Female,Black,Other Black,2011,153
South East,60,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,389
South East,60,Female,Mixed,White and Asian,2011,425
South East,60,Female,Mixed,White and Black African,2011,136
South East,60,Female,Mixed,White and Black Caribbean,2011,298
South East,60,Female,Other,Any other ethnic group,2011,547
South East,60,Female,Other,Arab,2011,182
South East,60,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,252147
South East,60,Female,White,Gypsy or Irish Traveller,2011,224
South East,60,Female,White,Irish,2011,3473
South East,60,Female,White,Other White,2011,7251
South East,60,Male,Asian,Bangladeshi,2011,100
South East,60,Male,Asian,Chinese,2011,753
South East,60,Male,Asian,Indian,2011,2356
South East,60,Male,Asian,Other Asian,2011,1497
South East,60,Male,Asian,Pakistani,2011,870
South East,60,Male,Black,African,2011,456
South East,60,Male,Black,Caribbean,2011,473
South East,60,Male,Black,Other Black,2011,93
South East,60,Male,Mixed,Other Mixed or Multiple ethnic groups,2011,326
South East,60,Male,Mixed,White and Asian,2011,401
South East,60,Male,Mixed,White and Black African,2011,101
South East,60,Male,Mixed,White and Black Caribbean,2011,257
South East,60,Male,Other,Any other ethnic group,2011,504
South East,60,Male,Other,Arab,2011,362
South East,60,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,245217
South East,60,Male,White,Gypsy or Irish Traveller,2011,253
South East,60,Male,White,Irish,2011,2910
South East,60,Male,White,Other White,2011,4995
South East,65,Female,Asian,Bangladeshi,2011,107
South East,65,Female,Asian,Chinese,2011,530
South East,65,Female,Asian,Indian,2011,1808
South East,65,Female,Asian,Other Asian,2011,1105
South East,65,Female,Asian,Pakistani,2011,592
South East,65,Female,Black,African,2011,266
South East,65,Female,Black,Caribbean,2011,688
South East,65,Female,Black,Other Black,2011,103
South East,65,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,333
South East,65,Female,Mixed,White and Asian,2011,341
South East,65,Female,Mixed,White and Black African,2011,74
South East,65,Female,Mixed,White and Black Caribbean,2011,228
South East,65,Female,Other,Any other ethnic group,2011,373
South East,65,Female,Other,Arab,2011,129
South East,65,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,203347
South East,65,Female,White,Gypsy or Irish Traveller,2011,150
South East,65,Female,White,Irish,2011,3420
South East,65,Female,White,Other White,2011,5281
South East,65,Male,Asian,Bangladeshi,2011,118
South East,65,Male,Asian,Chinese,2011,395
South East,65,Male,Asian,Indian,2011,1660
South East,65,Male,Asian,Other Asian,2011,1048
South East,65,Male,Asian,Pakistani,2011,638
South East,65,Male,Black,African,2011,210
South East,65,Male,Black,Caribbean,2011,567
South East,65,Male,Black,Other Black,2011,82
South East,65,Male,Mixed,Other Mixed or Multiple ethnic groups,2011,274
South East,65,Male,Mixed,White and Asian,2011,339
South East,65,Male,Mixed,White and Black African,2011,72
South East,65,Male,Mixed,White and Black Caribbean,2011,194
South East,65,Male,Other,Any other ethnic group,2011,309
South East,65,Male,Other,Arab,2011,278
South East,65,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,192743
South East,65,Male,White,Gypsy or Irish Traveller,2011,159
South East,65,Male,White,Irish,2011,2859
South East,65,Male,White,Other White,2011,3470
South East,70,Female,Asian,Bangladeshi,2011,130
South East,70,Female,Asian,Chinese,2011,478
South East,70,Female,Asian,Indian,2011,1430
South East,70,Female,Asian,Other Asian,2011,711
South East,70,Female,Asian,Pakistani,2011,617
South East,70,Female,Black,African,2011,166
South East,70,Female,Black,Caribbean,2011,629
South East,70,Female,Black,Other Black,2011,65
South East,70,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,210
South East,70,Female,Mixed,White and Asian,2011,223
South East,70,Female,Mixed,White and Black African,2011,54
South East,70,Female,Mixed,White and Black Caribbean,2011,214
South East,70,Female,Other,Any other ethnic group,2011,238
South East,70,Female,Other,Arab,2011,88
South East,70,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,166218
South East,70,Female,White,Gypsy or Irish Traveller,2011,121
South East,70,Female,White,Irish,2011,3156
South East,70,Female,White,Other White,2011,4011
South East,70,Male,Asian,Bangladeshi,2011,176
South East,70,Male,Asian,Chinese,2011,365
South East,70,Male,Asian,Indian,2011,1564
South East,70,Male,Asian,Other Asian,2011,706
South East,70,Male,Asian,Pakistani,2011,793
South East,70,Male,Black,African,2011,151
South East,70,Male,Black,Caribbean,2011,654
South East,70,Male,Black,Other Black,2011,58
South East,70,Male,Mixed,Other Mixed or Multiple ethnic groups,2011,161
South East,70,Male,Mixed,White and Asian,2011,234
South East,70,Male,Mixed,White and Black African,2011,36
South East,70,Male,Mixed,White and Black Caribbean,2011,202
South East,70,Male,Other,Any other ethnic group,2011,277
South East,70,Male,Other,Arab,2011,151
South East,70,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,149727
South East,70,Male,White,Gypsy or Irish Traveller,2011,128
South East,70,Male,White,Irish,2011,2616
South East,70,Male,White,Other White,2011,2647
South East,75,Female,Asian,Bangladeshi,2011,72
South East,75,Female,Asian,Chinese,2011,275
South East,75,Female,Asian,Indian,2011,965
South East,75,Female,Asian,Other Asian,2011,387
South East,75,Female,Asian,Pakistani,2011,486
South East,75,Female,Black,African,2011,105
South East,75,Female,Black,Caribbean,2011,399
South East,75,Female,Black,Other Black,2011,44
South East,75,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,156
South East,75,Female,Mixed,White and Asian,2011,177
South East,75,Female,Mixed,White and Black African,2011,37
South East,75,Female,Mixed,White and Black Caribbean,2011,148
South East,75,Female,Other,Any other ethnic group,2011,160
South East,75,Female,Other,Arab,2011,59
South East,75,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,144831
South East,75,Female,White,Gypsy or Irish Traveller,2011,94
South East,75,Female,White,Irish,2011,2646
South East,75,Female,White,Other White,2011,2905
South East,75,Male,Asian,Bangladeshi,2011,96
South East,75,Male,Asian,Chinese,2011,261
South East,75,Male,Asian,Indian,2011,1013
South East,75,Male,Asian,Other Asian,2011,371
South East,75,Male,Asian,Pakistani,2011,555
South East,75,Male,Black,African,2011,75
South East,75,Male,Black,Caribbean,2011,426
South East,75,Male,Black,Other Black,2011,43
South East,75,Male,Mixed,Other Mixed or Multiple ethnic groups,2011,112
South East,75,Male,Mixed,White and Asian,2011,161
South East,75,Male,Mixed,White and Black African,2011,29
South East,75,Male,Mixed,White and Black Caribbean,2011,147
South East,75,Male,Other,Any other ethnic group,2011,142
South East,75,Male,Other,Arab,2011,89
South East,75,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,121343
South East,75,Male,White,Gypsy or Irish Traveller,2011,75
South East,75,Male,White,Irish,2011,1814
South East,75,Male,White,Other White,2011,1693
South East,80,Female,Asian,Bangladeshi,2011,21
South East,80,Female,Asian,Chinese,2011,158
South East,80,Female,Asian,Indian,2011,550
South East,80,Female,Asian,Other Asian,2011,212
South East,80,Female,Asian,Pakistani,2011,214
South East,80,Female,Black,African,2011,44
South East,80,Female,Black,Caribbean,2011,207
South East,80,Female,Black,Other Black,2011,22
South East,80,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,93
South East,80,Female,Mixed,White and Asian,2011,128
South East,80,Female,Mixed,White and Black African,2011,32
South East,80,Female,Mixed,White and Black Caribbean,2011,97
South East,80,Female,Other,Any other ethnic group,2011,110
South East,80,Female,Other,Arab,2011,30
South East,80,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,121211
South East,80,Female,White,Gypsy or Irish Traveller,2011,58
South East,80,Female,White,Irish,2011,2013
South East,80,Female,White,Other White,2011,2458
South East,80,Male,Asian,Bangladeshi,2011,41
South East,80,Male,Asian,Chinese,2011,98
South East,80,Male,Asian,Indian,2011,496
South East,80,Male,Asian,Other Asian,2011,187
South East,80,Male,Asian,Pakistani,2011,217
South East,80,Male,Black,African,2011,35
South East,80,Male,Black,Caribbean,2011,215
South East,80,Male,Black,Other Black,2011,20
South East,80,Male,Mixed,Other Mixed or Multiple ethnic groups,2011,51
South East,80,Male,Mixed,White and Asian,2011,102
South East,80,Male,Mixed,White and Black African,2011,12
South East,80,Male,Mixed,White and Black Caribbean,2011,111
South East,80,Male,Other,Any other ethnic group,2011,74
South East,80,Male,Other,Arab,2011,36
South East,80,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,87135
South East,80,Male,White,Gypsy or Irish Traveller,2011,33
South East,80,Male,White,Irish,2011,995
South East,80,Male,White,Other White,2011,1211
South East,85,Female,Asian,Bangladeshi,2011,16
South East,85,Female,Asian,Chinese,2011,100
South East,85,Female,Asian,Indian,2011,378
South East,85,Female,Asian,Other Asian,2011,167
South East,85,Female,Asian,Pakistani,2011,86
South East,85,Female,Black,African,2011,32
South East,85,Female,Black,Caribbean,2011,118
South East,85,Female,Black,Other Black,2011,14
South East,85,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,86
South East,85,Female,Mixed,White and Asian,2011,127
South East,85,Female,Mixed,White and Black African,2011,16
South East,85,Female,Mixed,White and Black Caribbean,2011,119
South East,85,Female,Other,Any other ethnic group,2011,96
South East,85,Female,Other,Arab,2011,22
South East,85,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,140743
South East,85,Female,White,Gypsy or Irish Traveller,2011,38
South East,85,Female,White,Irish,2011,1860
South East,85,Female,White,Other White,2011,2492
South East,85,Male,Asian,Bangladeshi,2011,15
South East,85,Male,Asian,Chinese,2011,57
South East,85,Male,Asian,Indian,2011,250
South East,85,Male,Asian,Other Asian,2011,83
South East,85,Male,Asian,Pakistani,2011,106
South East,85,Male,Black,African,2011,26
South East,85,Male,Black,Caribbean,2011,115
South East,85,Male,Black,Other Black,2011,7
South East,85,Male,Mixed,Other Mixed or Multiple ethnic groups,2011,45
South East,85,Male,Mixed,White and Asian,2011,65
South East,85,Male,Mixed,White and Black African,2011,7
South East,85,Male,Mixed,White and Black Caribbean,2011,75
South East,85,Male,Other,Any other ethnic group,2011,45
South East,85,Male,Other,Arab,2011,36
South East,85,Male,White,"English, Welsh, Scottish, Northern Irish or British",2011,67850
South East,85,Male,White,Gypsy or Irish Traveller,2011,29
South East,85,Male,White,Irish,2011,665
South East,85,Male,White,Other White,2011,1221
South West,0,Female,Asian,Bangladeshi,2011,467
South West,0,Female,Asian,Chinese,2011,402
South West,0,Female,Asian,Indian,2011,1523
South West,0,Female,Asian,Other Asian,2011,818
South West,0,Female,Asian,Pakistani,2011,625
South West,0,Female,Black,African,2011,1482
South West,0,Female,Black,Caribbean,2011,289
South West,0,Female,Black,Other Black,2011,782
South West,0,Female,Mixed,Other Mixed or Multiple ethnic groups,2011,1235
South West,0,Female,Mixed,White and Asian,2011,1765
South West,0,Female,Mixed,White and Black African,2011,952
South West,0,Female,Mixed,White and Black Caribbean,2011,2012
South West,0,Female,Other,Any other ethnic group,2011,375
South West,0,Female,Other,Arab,2011,285
South West,0,Female,White,"English, Welsh, Scottish, Northern Irish or British",2011,126537
